time_s,host_id,vm_id,cpu_util,power_w,temp_c,label
210.3,0,3,0.250,601.38,47.2,1
210.3,1,4,0.250,602.32,47.1,1
210.3,2,5,0.250,601.93,49.1,1
210.4,0,0,0.250,603.64,48.6,1
210.4,1,1,0.250,601.39,46.3,1
210.4,2,2,0.250,603.33,48.3,1
210.4,0,3,0.250,601.38,47.2,1
210.4,1,4,0.250,602.32,47.1,1
210.4,2,5,0.250,601.93,49.1,1
210.5,0,0,0.250,603.64,48.6,1
210.5,1,1,0.250,601.39,46.3,1
210.5,2,2,0.250,603.33,48.3,1
210.5,0,3,0.250,601.38,47.2,1
210.5,1,4,0.250,602.32,47.1,1
210.5,2,5,0.250,601.93,49.1,1
210.6,0,0,0.250,603.64,48.6,1
210.6,1,1,0.250,601.39,46.3,1
210.6,2,2,0.250,603.33,48.3,1
210.6,0,3,0.250,601.38,47.2,1
210.6,1,4,0.250,602.32,47.1,1
210.6,2,5,0.250,601.93,49.1,1
210.7,0,0,0.250,603.64,48.6,1
210.7,1,1,0.250,601.39,46.3,1
210.7,2,2,0.250,603.33,48.3,1
210.7,0,3,0.250,601.38,47.2,1
210.7,1,4,0.250,602.32,47.1,1
210.7,2,5,0.250,601.93,49.1,1
210.8,0,0,0.250,603.64,48.6,1
210.8,1,1,0.250,601.39,46.3,1
210.8,2,2,0.250,603.33,48.3,1
210.8,0,3,0.250,601.38,47.2,1
210.8,1,4,0.250,602.32,47.1,1
210.8,2,5,0.250,601.93,49.1,1
210.9,0,0,0.250,603.64,48.6,1
210.9,1,1,0.250,601.39,46.3,1
210.9,2,2,0.250,603.33,48.3,1
210.9,0,3,0.250,601.38,47.2,1
210.9,1,4,0.250,602.32,47.1,1
210.9,2,5,0.250,601.93,49.1,1
211.0,0,0,0.250,603.64,48.6,1
211.0,1,1,0.250,601.39,46.3,1
211.0,2,2,0.250,603.33,48.3,1
211.0,0,3,0.250,601.38,47.2,1
211.0,1,4,0.250,602.32,47.1,1
211.0,2,5,0.250,601.93,49.1,1
211.1,0,0,0.250,603.64,48.6,1
211.1,1,1,0.250,601.39,46.3,1
211.1,2,2,0.250,603.33,48.3,1
211.1,0,3,0.250,601.38,47.2,1
211.1,1,4,0.250,602.32,47.1,1
211.1,2,5,0.250,601.93,49.1,1
211.2,0,0,0.250,603.64,48.6,1
211.2,1,1,0.250,601.39,46.3,1
211.2,2,2,0.250,603.33,48.3,1
211.2,0,3,0.250,601.38,47.2,1
211.2,1,4,0.250,602.32,47.1,1
211.2,2,5,0.250,601.93,49.1,1
211.3,0,0,0.250,603.64,48.6,1
211.3,1,1,0.250,601.39,46.3,1
211.3,2,2,0.250,603.33,48.3,1
211.3,0,3,0.250,601.38,47.2,1
211.3,1,4,0.250,602.32,47.1,1
211.3,2,5,0.250,601.93,49.1,1
211.4,0,0,0.250,603.64,48.6,1
211.4,1,1,0.250,601.39,46.3,1
211.4,2,2,0.250,603.33,48.3,1
211.4,0,3,0.250,601.38,47.2,1
211.4,1,4,0.250,602.32,47.1,1
211.4,2,5,0.250,601.93,49.1,1
211.5,0,0,0.250,603.64,48.6,1
211.5,1,1,0.250,601.39,46.3,1
211.5,2,2,0.250,603.33,48.3,1
211.5,0,3,0.250,601.38,47.2,1
211.5,1,4,0.250,602.32,47.1,1
211.5,2,5,0.250,601.93,49.1,1
211.6,0,0,0.250,603.64,48.6,1
211.6,1,1,0.250,601.39,46.3,1
211.6,2,2,0.250,603.33,48.3,1
211.6,0,3,0.250,601.38,47.2,1
211.6,1,4,0.250,602.32,47.1,1
211.6,2,5,0.250,601.93,49.1,1
211.7,0,0,0.250,603.64,48.6,1
211.7,1,1,0.250,601.39,46.3,1
211.7,2,2,0.250,603.33,48.3,1
211.7,0,3,0.250,601.38,47.2,1
211.7,1,4,0.250,602.32,47.1,1
211.7,2,5,0.250,601.93,49.1,1
211.8,0,0,0.250,603.64,48.6,1
211.8,1,1,0.250,601.39,46.3,1
211.8,2,2,0.250,603.33,48.3,1
211.8,0,3,0.250,601.38,47.2,1
211.8,1,4,0.250,602.32,47.1,1
211.8,2,5,0.250,601.93,49.1,1
211.9,0,0,0.250,603.64,48.6,1
211.9,1,1,0.250,601.39,46.3,1
211.9,2,2,0.250,603.33,48.3,1
211.9,0,3,0.250,601.38,47.2,1
211.9,1,4,0.250,602.32,47.1,1
211.9,2,5,0.250,601.93,49.1,1
212.0,0,0,0.250,603.64,48.6,1
212.0,1,1,0.250,601.39,46.3,1
212.0,2,2,0.250,603.33,48.3,1
212.0,0,3,0.250,601.38,47.2,1
212.0,1,4,0.250,602.32,47.1,1
212.0,2,5,0.250,601.93,49.1,1
212.1,0,0,0.250,603.64,48.6,1
212.1,1,1,0.250,601.39,46.3,1
212.1,2,2,0.250,603.33,48.3,1
212.1,0,3,0.250,601.38,47.2,1
212.1,1,4,0.250,602.32,47.1,1
212.1,2,5,0.250,601.93,49.1,1
212.2,0,0,0.250,603.64,48.6,1
212.2,1,1,0.250,601.39,46.3,1
212.2,2,2,0.250,603.33,48.3,1
212.2,0,3,0.250,601.38,47.2,1
212.2,1,4,0.250,602.32,47.1,1
212.2,2,5,0.250,601.93,49.1,1
212.3,0,0,0.250,603.64,48.6,1
212.3,1,1,0.250,601.39,46.3,1
212.3,2,2,0.250,603.33,48.3,1
212.3,0,3,0.250,601.38,47.2,1
212.3,1,4,0.250,602.32,47.1,1
212.3,2,5,0.250,601.93,49.1,1
212.4,0,0,0.250,603.64,48.6,1
212.4,1,1,0.250,601.39,46.3,1
212.4,2,2,0.250,603.33,48.3,1
212.4,0,3,0.250,601.38,47.2,1
212.4,1,4,0.250,602.32,47.1,1
212.4,2,5,0.250,601.93,49.1,1
212.5,0,0,0.250,603.64,48.6,1
212.5,1,1,0.250,601.39,46.3,1
212.5,2,2,0.250,603.33,48.3,1
212.5,0,3,0.250,601.38,47.2,1
212.5,1,4,0.250,602.32,47.1,1
212.5,2,5,0.250,601.93,49.1,1
212.6,0,0,0.250,603.64,48.6,1
212.6,1,1,0.250,601.39,46.3,1
212.6,2,2,0.250,603.33,48.3,1
212.6,0,3,0.250,601.38,47.2,1
212.6,1,4,0.250,602.32,47.1,1
212.6,2,5,0.250,601.93,49.1,1
212.7,0,0,0.250,603.64,48.6,1
212.7,1,1,0.250,601.39,46.3,1
212.7,2,2,0.250,603.33,48.3,1
212.7,0,3,0.250,601.38,47.2,1
212.7,1,4,0.250,602.32,47.1,1
212.7,2,5,0.250,601.93,49.1,1
212.8,0,0,0.250,603.64,48.6,1
212.8,1,1,0.250,601.39,46.3,1
212.8,2,2,0.250,603.33,48.3,1
212.8,0,3,0.250,601.38,47.2,1
212.8,1,4,0.250,602.32,47.1,1
212.8,2,5,0.250,601.93,49.1,1
212.9,0,0,0.250,603.64,48.6,1
212.9,1,1,0.250,601.39,46.3,1
212.9,2,2,0.250,603.33,48.3,1
212.9,0,3,0.250,601.38,47.2,1
212.9,1,4,0.250,602.32,47.1,1
212.9,2,5,0.250,601.93,49.1,1
213.0,0,0,0.250,603.64,48.6,1
213.0,1,1,0.250,601.39,46.3,1
213.0,2,2,0.250,603.33,48.3,1
213.0,0,3,0.250,601.38,47.2,1
213.0,1,4,0.250,602.32,47.1,1
213.0,2,5,0.250,601.93,49.1,1
213.1,0,0,0.250,603.64,48.6,1
213.1,1,1,0.250,601.39,46.3,1
213.1,2,2,0.250,603.33,48.3,1
213.1,0,3,0.250,601.38,47.2,1
213.1,1,4,0.250,602.32,47.1,1
213.1,2,5,0.250,601.93,49.1,1
213.2,0,0,0.250,603.64,48.6,1
213.2,1,1,0.250,601.39,46.3,1
213.2,2,2,0.250,603.33,48.3,1
213.2,0,3,0.250,601.38,47.2,1
213.2,1,4,0.250,602.32,47.1,1
213.2,2,5,0.250,601.93,49.1,1
213.3,0,0,0.250,603.64,48.6,1
213.3,1,1,0.250,601.39,46.3,1
213.3,2,2,0.250,603.33,48.3,1
213.3,0,3,0.250,601.38,47.2,1
213.3,1,4,0.250,602.32,47.1,1
213.3,2,5,0.250,601.93,49.1,1
213.4,0,0,0.250,603.64,48.6,1
213.4,1,1,0.250,601.39,46.3,1
213.4,2,2,0.250,603.33,48.3,1
213.4,0,3,0.250,601.38,47.2,1
213.4,1,4,0.250,602.32,47.1,1
213.4,2,5,0.250,601.93,49.1,1
213.5,0,0,0.250,603.64,48.6,1
213.5,1,1,0.250,601.39,46.3,1
213.5,2,2,0.250,603.33,48.3,1
213.5,0,3,0.250,601.38,47.2,1
213.5,1,4,0.250,602.32,47.1,1
213.5,2,5,0.250,601.93,49.1,1
213.6,0,0,0.250,603.64,48.6,1
213.6,1,1,0.250,601.39,46.3,1
213.6,2,2,0.250,603.33,48.3,1
213.6,0,3,0.250,601.38,47.2,1
213.6,1,4,0.250,602.32,47.1,1
213.6,2,5,0.250,601.93,49.1,1
213.7,0,0,0.250,603.64,48.6,1
213.7,1,1,0.250,601.39,46.3,1
213.7,2,2,0.250,603.33,48.3,1
213.7,0,3,0.250,601.38,47.2,1
213.7,1,4,0.250,602.32,47.1,1
213.7,2,5,0.250,601.93,49.1,1
213.8,0,0,0.250,603.64,48.6,1
213.8,1,1,0.250,601.39,46.3,1
213.8,2,2,0.250,603.33,48.3,1
213.8,0,3,0.250,601.38,47.2,1
213.8,1,4,0.250,602.32,47.1,1
213.8,2,5,0.250,601.93,49.1,1
213.9,0,0,0.250,603.64,48.6,1
213.9,1,1,0.250,601.39,46.3,1
213.9,2,2,0.250,603.33,48.3,1
213.9,0,3,0.250,601.38,47.2,1
213.9,1,4,0.250,602.32,47.1,1
213.9,2,5,0.250,601.93,49.1,1
214.0,0,0,0.250,603.64,48.6,1
214.0,1,1,0.250,601.39,46.3,1
214.0,2,2,0.250,603.33,48.3,1
214.0,0,3,0.250,601.38,47.2,1
214.0,1,4,0.250,602.32,47.1,1
214.0,2,5,0.250,601.93,49.1,1
214.1,0,0,0.250,603.64,48.6,1
214.1,1,1,0.250,601.39,46.3,1
214.1,2,2,0.250,603.33,48.3,1
214.1,0,3,0.250,601.38,47.2,1
214.1,1,4,0.250,602.32,47.1,1
214.1,2,5,0.250,601.93,49.1,1
214.2,0,0,0.250,603.64,48.6,1
214.2,1,1,0.250,601.39,46.3,1
214.2,2,2,0.250,603.33,48.3,1
214.2,0,3,0.250,601.38,47.2,1
214.2,1,4,0.250,602.32,47.1,1
214.2,2,5,0.250,601.93,49.1,1
214.3,0,0,0.250,603.64,48.6,1
214.3,1,1,0.250,601.39,46.3,1
214.3,2,2,0.250,603.33,48.3,1
214.3,0,3,0.250,601.38,47.2,1
214.3,1,4,0.250,602.32,47.1,1
214.3,2,5,0.250,601.93,49.1,1
214.4,0,0,0.250,603.64,48.6,1
214.4,1,1,0.250,601.39,46.3,1
214.4,2,2,0.250,603.33,48.3,1
214.4,0,3,0.250,601.38,47.2,1
214.4,1,4,0.250,602.32,47.1,1
214.4,2,5,0.250,601.93,49.1,1
214.5,0,0,0.250,603.64,48.6,1
214.5,1,1,0.250,601.39,46.3,1
214.5,2,2,0.250,603.33,48.3,1
214.5,0,3,0.250,601.38,47.2,1
214.5,1,4,0.250,602.32,47.1,1
214.5,2,5,0.250,601.93,49.1,1
214.6,0,0,0.250,603.64,48.6,1
214.6,1,1,0.250,601.39,46.3,1
214.6,2,2,0.250,603.33,48.3,1
214.6,0,3,0.250,601.38,47.2,1
214.6,1,4,0.250,602.32,47.1,1
214.6,2,5,0.250,601.93,49.1,1
214.7,0,0,0.250,603.64,48.6,1
214.7,1,1,0.250,601.39,46.3,1
214.7,2,2,0.250,603.33,48.3,1
214.7,0,3,0.250,601.38,47.2,1
214.7,1,4,0.250,602.32,47.1,1
214.7,2,5,0.250,601.93,49.1,1
214.8,0,0,0.250,603.64,48.6,1
214.8,1,1,0.250,601.39,46.3,1
214.8,2,2,0.250,603.33,48.3,1
214.8,0,3,0.250,601.38,47.2,1
214.8,1,4,0.250,602.32,47.1,1
214.8,2,5,0.250,601.93,49.1,1
214.9,0,0,0.250,603.64,48.6,1
214.9,1,1,0.250,601.39,46.3,1
214.9,2,2,0.250,603.33,48.3,1
214.9,0,3,0.250,601.38,47.2,1
214.9,1,4,0.250,602.32,47.1,1
214.9,2,5,0.250,601.93,49.1,1
215.0,0,0,0.250,603.64,48.6,1
215.0,1,1,0.250,601.39,46.3,1
215.0,2,2,0.250,603.33,48.3,1
215.0,0,3,0.250,601.38,47.2,1
215.0,1,4,0.250,602.32,47.1,1
215.0,2,5,0.250,601.93,49.1,1
215.1,0,0,0.250,603.64,48.6,1
215.1,1,1,0.250,601.39,46.3,1
215.1,2,2,0.250,603.33,48.3,1
215.1,0,3,0.250,601.38,47.2,1
215.1,1,4,0.250,602.32,47.1,1
215.1,2,5,0.250,601.93,49.1,1
215.2,0,0,0.250,603.64,48.6,1
215.2,1,1,0.250,601.39,46.3,1
215.2,2,2,0.250,603.33,48.3,1
215.2,0,3,0.250,601.38,47.2,1
215.2,1,4,0.250,602.32,47.1,1
215.2,2,5,0.250,601.93,49.1,1
215.3,0,0,0.250,603.64,48.6,1
215.3,1,1,0.250,601.39,46.3,1
215.3,2,2,0.250,603.33,48.3,1
215.3,0,3,0.250,601.38,47.2,1
215.3,1,4,0.250,602.32,47.1,1
215.3,2,5,0.250,601.93,49.1,1
215.4,0,0,0.250,603.64,48.6,1
215.4,1,1,0.250,601.39,46.3,1
215.4,2,2,0.250,603.33,48.3,1
215.4,0,3,0.250,601.38,47.2,1
215.4,1,4,0.250,602.32,47.1,1
215.4,2,5,0.250,601.93,49.1,1
215.5,0,0,0.250,603.64,48.6,1
215.5,1,1,0.250,601.39,46.3,1
215.5,2,2,0.250,603.33,48.3,1
215.5,0,3,0.250,601.38,47.2,1
215.5,1,4,0.250,602.32,47.1,1
215.5,2,5,0.250,601.93,49.1,1
215.6,0,0,0.250,603.64,48.6,1
215.6,1,1,0.250,601.39,46.3,1
215.6,2,2,0.250,603.33,48.3,1
215.6,0,3,0.250,601.38,47.2,1
215.6,1,4,0.250,602.32,47.1,1
215.6,2,5,0.250,601.93,49.1,1
215.7,0,0,0.250,603.64,48.6,1
215.7,1,1,0.250,601.39,46.3,1
215.7,2,2,0.250,603.33,48.3,1
215.7,0,3,0.250,601.38,47.2,1
215.7,1,4,0.250,602.32,47.1,1
215.7,2,5,0.250,601.93,49.1,1
215.8,0,0,0.250,603.64,48.6,1
215.8,1,1,0.250,601.39,46.3,1
215.8,2,2,0.250,603.33,48.3,1
215.8,0,3,0.250,601.38,47.2,1
215.8,1,4,0.250,602.32,47.1,1
215.8,2,5,0.250,601.93,49.1,1
215.9,0,0,0.250,603.64,48.6,1
215.9,1,1,0.250,601.39,46.3,1
215.9,2,2,0.250,603.33,48.3,1
215.9,0,3,0.250,601.38,47.2,1
215.9,1,4,0.250,602.32,47.1,1
215.9,2,5,0.250,601.93,49.1,1
216.0,0,0,0.250,603.64,48.6,1
216.0,1,1,0.250,601.39,46.3,1
216.0,2,2,0.250,603.33,48.3,1
216.0,0,3,0.250,601.38,47.2,1
216.0,1,4,0.250,602.32,47.1,1
216.0,2,5,0.250,601.93,49.1,1
216.1,0,0,0.250,603.64,48.6,1
216.1,1,1,0.250,601.39,46.3,1
216.1,2,2,0.250,603.33,48.3,1
216.1,0,3,0.250,601.38,47.2,1
216.1,1,4,0.250,602.32,47.1,1
216.1,2,5,0.250,601.93,49.1,1
216.2,0,0,0.250,603.64,48.6,1
216.2,1,1,0.250,601.39,46.3,1
216.2,2,2,0.250,603.33,48.3,1
216.2,0,3,0.250,601.38,47.2,1
216.2,1,4,0.250,602.32,47.1,1
216.2,2,5,0.250,601.93,49.1,1
216.3,0,0,0.250,603.64,48.6,1
216.3,1,1,0.250,601.39,46.3,1
216.3,2,2,0.250,603.33,48.3,1
216.3,0,3,0.250,601.38,47.2,1
216.3,1,4,0.250,602.32,47.1,1
216.3,2,5,0.250,601.93,49.1,1
216.4,0,0,0.250,603.64,48.6,1
216.4,1,1,0.250,601.39,46.3,1
216.4,2,2,0.250,603.33,48.3,1
216.4,0,3,0.250,601.38,47.2,1
216.4,1,4,0.250,602.32,47.1,1
216.4,2,5,0.250,601.93,49.1,1
216.5,0,0,0.250,603.64,48.6,1
216.5,1,1,0.250,601.39,46.3,1
216.5,2,2,0.250,603.33,48.3,1
216.5,0,3,0.250,601.38,47.2,1
216.5,1,4,0.250,602.32,47.1,1
216.5,2,5,0.250,601.93,49.1,1
216.6,0,0,0.250,603.64,48.6,1
216.6,1,1,0.250,601.39,46.3,1
216.6,2,2,0.250,603.33,48.3,1
216.6,0,3,0.250,601.38,47.2,1
216.6,1,4,0.250,602.32,47.1,1
216.6,2,5,0.250,601.93,49.1,1
216.7,0,0,0.250,603.64,48.6,1
216.7,1,1,0.250,601.39,46.3,1
216.7,2,2,0.250,603.33,48.3,1
216.7,0,3,0.250,601.38,47.2,1
216.7,1,4,0.250,602.32,47.1,1
216.7,2,5,0.250,601.93,49.1,1
216.8,0,0,0.250,603.64,48.6,1
216.8,1,1,0.250,601.39,46.3,1
216.8,2,2,0.250,603.33,48.3,1
216.8,0,3,0.250,601.38,47.2,1
216.8,1,4,0.250,602.32,47.1,1
216.8,2,5,0.250,601.93,49.1,1
216.9,0,0,0.250,603.64,48.6,1
216.9,1,1,0.250,601.39,46.3,1
216.9,2,2,0.250,603.33,48.3,1
216.9,0,3,0.250,601.38,47.2,1
216.9,1,4,0.250,602.32,47.1,1
216.9,2,5,0.250,601.93,49.1,1
217.0,0,0,0.250,603.64,48.6,1
217.0,1,1,0.250,601.39,46.3,1
217.0,2,2,0.250,603.33,48.3,1
217.0,0,3,0.250,601.38,47.2,1
217.0,1,4,0.250,602.32,47.1,1
217.0,2,5,0.250,601.93,49.1,1
217.1,0,0,0.250,603.64,48.6,1
217.1,1,1,0.250,601.39,46.3,1
217.1,2,2,0.250,603.33,48.3,1
217.1,0,3,0.250,601.38,47.2,1
217.1,1,4,0.250,602.32,47.1,1
217.1,2,5,0.250,601.93,49.1,1
217.2,0,0,0.250,603.64,48.6,1
217.2,1,1,0.250,601.39,46.3,1
217.2,2,2,0.250,603.33,48.3,1
217.2,0,3,0.250,601.38,47.2,1
217.2,1,4,0.250,602.32,47.1,1
217.2,2,5,0.250,601.93,49.1,1
217.3,0,0,0.250,603.64,48.6,1
217.3,1,1,0.250,601.39,46.3,1
217.3,2,2,0.250,603.33,48.3,1
217.3,0,3,0.250,601.38,47.2,1
217.3,1,4,0.250,602.32,47.1,1
217.3,2,5,0.250,601.93,49.1,1
217.4,0,0,0.250,603.64,48.6,1
217.4,1,1,0.250,601.39,46.3,1
217.4,2,2,0.250,603.33,48.3,1
217.4,0,3,0.250,601.38,47.2,1
217.4,1,4,0.250,602.32,47.1,1
217.4,2,5,0.250,601.93,49.1,1
217.5,0,0,0.250,603.64,48.6,1
217.5,1,1,0.250,601.39,46.3,1
217.5,2,2,0.250,603.33,48.3,1
217.5,0,3,0.250,601.38,47.2,1
217.5,1,4,0.250,602.32,47.1,1
217.5,2,5,0.250,601.93,49.1,1
217.6,0,0,0.250,603.64,48.6,1
217.6,1,1,0.250,601.39,46.3,1
217.6,2,2,0.250,603.33,48.3,1
217.6,0,3,0.250,601.38,47.2,1
217.6,1,4,0.250,602.32,47.1,1
217.6,2,5,0.250,601.93,49.1,1
217.7,0,0,0.250,603.64,48.6,1
217.7,1,1,0.250,601.39,46.3,1
217.7,2,2,0.250,603.33,48.3,1
217.7,0,3,0.250,601.38,47.2,1
217.7,1,4,0.250,602.32,47.1,1
217.7,2,5,0.250,601.93,49.1,1
217.8,0,0,0.250,603.64,48.6,1
217.8,1,1,0.250,601.39,46.3,1
217.8,2,2,0.250,603.33,48.3,1
217.8,0,3,0.250,601.38,47.2,1
217.8,1,4,0.250,602.32,47.1,1
217.8,2,5,0.250,601.93,49.1,1
217.9,0,0,0.250,603.64,48.6,1
217.9,1,1,0.250,601.39,46.3,1
217.9,2,2,0.250,603.33,48.3,1
217.9,0,3,0.250,601.38,47.2,1
217.9,1,4,0.250,602.32,47.1,1
217.9,2,5,0.250,601.93,49.1,1
218.0,0,0,0.250,603.64,48.6,1
218.0,1,1,0.250,601.39,46.3,1
218.0,2,2,0.250,603.33,48.3,1
218.0,0,3,0.250,601.38,47.2,1
218.0,1,4,0.250,602.32,47.1,1
218.0,2,5,0.250,601.93,49.1,1
218.1,0,0,0.250,603.64,48.6,1
218.1,1,1,0.250,601.39,46.3,1
218.1,2,2,0.250,603.33,48.3,1
218.1,0,3,0.250,601.38,47.2,1
218.1,1,4,0.250,602.32,47.1,1
218.1,2,5,0.250,601.93,49.1,1
218.2,0,0,0.250,603.64,48.6,1
218.2,1,1,0.250,601.39,46.3,1
218.2,2,2,0.250,603.33,48.3,1
218.2,0,3,0.250,601.38,47.2,1
218.2,1,4,0.250,602.32,47.1,1
218.2,2,5,0.250,601.93,49.1,1
218.3,0,0,0.250,603.64,48.6,1
218.3,1,1,0.250,601.39,46.3,1
218.3,2,2,0.250,603.33,48.3,1
218.3,0,3,0.250,601.38,47.2,1
218.3,1,4,0.250,602.32,47.1,1
218.3,2,5,0.250,601.93,49.1,1
218.4,0,0,0.250,603.64,48.6,1
218.4,1,1,0.250,601.39,46.3,1
218.4,2,2,0.250,603.33,48.3,1
218.4,0,3,0.250,601.38,47.2,1
218.4,1,4,0.250,602.32,47.1,1
218.4,2,5,0.250,601.93,49.1,1
218.5,0,0,0.250,603.64,48.6,1
218.5,1,1,0.250,601.39,46.3,1
218.5,2,2,0.250,603.33,48.3,1
218.5,0,3,0.250,601.38,47.2,1
218.5,1,4,0.250,602.32,47.1,1
218.5,2,5,0.250,601.93,49.1,1
218.6,0,0,0.250,603.64,48.6,1
218.6,1,1,0.250,601.39,46.3,1
218.6,2,2,0.250,603.33,48.3,1
218.6,0,3,0.250,601.38,47.2,1
218.6,1,4,0.250,602.32,47.1,1
218.6,2,5,0.250,601.93,49.1,1
218.7,0,0,0.250,603.64,48.6,1
218.7,1,1,0.250,601.39,46.3,1
218.7,2,2,0.250,603.33,48.3,1
218.7,0,3,0.250,601.38,47.2,1
218.7,1,4,0.250,602.32,47.1,1
218.7,2,5,0.250,601.93,49.1,1
218.8,0,0,0.250,603.64,48.6,1
218.8,1,1,0.250,601.39,46.3,1
218.8,2,2,0.250,603.33,48.3,1
218.8,0,3,0.250,601.38,47.2,1
218.8,1,4,0.250,602.32,47.1,1
218.8,2,5,0.250,601.93,49.1,1
218.9,0,0,0.250,603.64,48.6,1
218.9,1,1,0.250,601.39,46.3,1
218.9,2,2,0.250,603.33,48.3,1
218.9,0,3,0.250,601.38,47.2,1
218.9,1,4,0.250,602.32,47.1,1
218.9,2,5,0.250,601.93,49.1,1
219.0,0,0,0.250,603.64,48.6,1
219.0,1,1,0.250,601.39,46.3,1
219.0,2,2,0.250,603.33,48.3,1
219.0,0,3,0.250,601.38,47.2,1
219.0,1,4,0.250,602.32,47.1,1
219.0,2,5,0.250,601.93,49.1,1
219.1,0,0,0.250,603.64,48.6,1
219.1,1,1,0.250,601.39,46.3,1
219.1,2,2,0.250,603.33,48.3,1
219.1,0,3,0.250,601.38,47.2,1
219.1,1,4,0.250,602.32,47.1,1
219.1,2,5,0.250,601.93,49.1,1
219.2,0,0,0.250,603.64,48.6,1
219.2,1,1,0.250,601.39,46.3,1
219.2,2,2,0.250,603.33,48.3,1
219.2,0,3,0.250,601.38,47.2,1
219.2,1,4,0.250,602.32,47.1,1
219.2,2,5,0.250,601.93,49.1,1
219.3,0,0,0.250,603.64,48.6,1
219.3,1,1,0.250,601.39,46.3,1
219.3,2,2,0.250,603.33,48.3,1
219.3,0,3,0.250,601.38,47.2,1
219.3,1,4,0.250,602.32,47.1,1
219.3,2,5,0.250,601.93,49.1,1
219.4,0,0,0.250,603.64,48.6,1
219.4,1,1,0.250,601.39,46.3,1
219.4,2,2,0.250,603.33,48.3,1
219.4,0,3,0.250,601.38,47.2,1
219.4,1,4,0.250,602.32,47.1,1
219.4,2,5,0.250,601.93,49.1,1
219.5,0,0,0.250,603.64,48.6,1
219.5,1,1,0.250,601.39,46.3,1
219.5,2,2,0.250,603.33,48.3,1
219.5,0,3,0.250,601.38,47.2,1
219.5,1,4,0.250,602.32,47.1,1
219.5,2,5,0.250,601.93,49.1,1
219.6,0,0,0.250,603.64,48.6,1
219.6,1,1,0.250,601.39,46.3,1
219.6,2,2,0.250,603.33,48.3,1
219.6,0,3,0.250,601.38,47.2,1
219.6,1,4,0.250,602.32,47.1,1
219.6,2,5,0.250,601.93,49.1,1
219.7,0,0,0.250,603.64,48.6,1
219.7,1,1,0.250,601.39,46.3,1
219.7,2,2,0.250,603.33,48.3,1
219.7,0,3,0.250,601.38,47.2,1
219.7,1,4,0.250,602.32,47.1,1
219.7,2,5,0.250,601.93,49.1,1
219.8,0,0,0.250,603.64,48.6,1
219.8,1,1,0.250,601.39,46.3,1
219.8,2,2,0.250,603.33,48.3,1
219.8,0,3,0.250,601.38,47.2,1
219.8,1,4,0.250,602.32,47.1,1
219.8,2,5,0.250,601.93,49.1,1
219.9,0,0,0.250,603.64,48.6,1
219.9,1,1,0.250,601.39,46.3,1
219.9,2,2,0.250,603.33,48.3,1
219.9,0,3,0.250,601.38,47.2,1
219.9,1,4,0.250,602.32,47.1,1
219.9,2,5,0.250,601.93,49.1,1
220.0,0,0,0.250,603.64,48.6,1
220.0,1,1,0.250,601.39,46.3,1
220.0,2,2,0.250,603.33,48.3,1
220.0,0,3,0.250,601.38,47.2,1
220.0,1,4,0.250,602.32,47.1,1
220.0,2,5,0.250,601.93,49.1,1
220.1,0,0,0.250,603.64,48.6,1
220.1,1,1,0.250,601.39,46.3,1
220.1,2,2,0.250,603.33,48.3,1
220.1,0,3,0.250,601.38,47.2,1
220.1,1,4,0.250,602.32,47.1,1
220.1,2,5,0.250,601.93,49.1,1
220.2,0,0,0.250,603.64,48.6,1
220.2,1,1,0.250,601.39,46.3,1
220.2,2,2,0.250,603.33,48.3,1
220.2,0,3,0.250,601.38,47.2,1
220.2,1,4,0.250,602.32,47.1,1
220.2,2,5,0.250,601.93,49.1,1
220.3,0,0,0.250,603.64,48.6,1
220.3,1,1,0.250,601.39,46.3,1
220.3,2,2,0.250,603.33,48.3,1
220.3,0,3,0.250,601.38,47.2,1
220.3,1,4,0.250,602.32,47.1,1
220.3,2,5,0.250,601.93,49.1,1
220.4,0,0,0.250,603.64,48.6,1
220.4,1,1,0.250,601.39,46.3,1
220.4,2,2,0.250,603.33,48.3,1
220.4,0,3,0.250,601.38,47.2,1
220.4,1,4,0.250,602.32,47.1,1
220.4,2,5,0.250,601.93,49.1,1
220.5,0,0,0.250,603.64,48.6,1
220.5,1,1,0.250,601.39,46.3,1
220.5,2,2,0.250,603.33,48.3,1
220.5,0,3,0.250,601.38,47.2,1
220.5,1,4,0.250,602.32,47.1,1
220.5,2,5,0.250,601.93,49.1,1
220.6,0,0,0.250,603.64,48.6,1
220.6,1,1,0.250,601.39,46.3,1
220.6,2,2,0.250,603.33,48.3,1
220.6,0,3,0.250,601.38,47.2,1
220.6,1,4,0.250,602.32,47.1,1
220.6,2,5,0.250,601.93,49.1,1
220.7,0,0,0.250,603.64,48.6,1
220.7,1,1,0.250,601.39,46.3,1
220.7,2,2,0.250,603.33,48.3,1
220.7,0,3,0.250,601.38,47.2,1
220.7,1,4,0.250,602.32,47.1,1
220.7,2,5,0.250,601.93,49.1,1
220.8,0,0,0.250,603.64,48.6,1
220.8,1,1,0.250,601.39,46.3,1
220.8,2,2,0.250,603.33,48.3,1
220.8,0,3,0.250,601.38,47.2,1
220.8,1,4,0.250,602.32,47.1,1
220.8,2,5,0.250,601.93,49.1,1
220.9,0,0,0.250,603.64,48.6,1
220.9,1,1,0.250,601.39,46.3,1
